payment_id,order_id,payment_method,payment_date,amount
36088,36088,Credit Card,2024-05-04,468.55
36089,36089,Mobile Money,2023-01-24,61.48
36090,36090,PayPal,2022-07-01,74.45
36091,36091,Credit Card,2024-03-13,454.12
36092,36092,Credit Card,2022-10-21,1067.58
36093,36093,PayPal,2023-09-18,902.09
36094,36094,Mobile Money,2023-05-24,177.46
36095,36095,PayPal,2024-03-19,626.6
36096,36096,Mobile Money,2024-01-30,325.44
36097,36097,Credit Card,2022-12-29,1198.49
36098,36098,Debit Card,2023-09-23,250.29
36099,36099,Mobile Money,2024-07-28,103.22
36100,36100,Mobile Money,2023-05-22,443.4
36101,36101,Credit Card,2024-05-27,2291.52
36102,36102,Credit Card,2023-10-03,262.42
36103,36103,Credit Card,2024-01-24,400.69
36104,36104,PayPal,2024-08-10,377.91
36105,36105,Credit Card,2024-01-15,616.52
36106,36106,Bank Transfer,2024-02-13,1506.61
36107,36107,PayPal,2022-12-18,350.45
36108,36108,PayPal,2024-05-24,1049.94
36109,36109,Credit Card,2023-10-05,481.89
36110,36110,Bank Transfer,2022-12-21,788.87
36111,36111,Mobile Money,2024-05-20,2299.6
36112,36112,PayPal,2022-10-13,215.11
36113,36113,Mobile Money,2023-03-14,925.66
36114,36114,Mobile Money,2023-10-30,1439.64
36115,36115,Debit Card,2022-08-01,63.93
36116,36116,PayPal,2023-11-13,137.58
36117,36117,Credit Card,2024-06-18,712.1
36118,36118,Bank Transfer,2023-03-05,793.14
36119,36119,Mobile Money,2024-07-31,162.66
36120,36120,Bank Transfer,2022-11-05,2424.52
36121,36121,Credit Card,2022-11-12,1433.69
36122,36122,PayPal,2022-08-05,1053.63
36123,36123,Credit Card,2023-10-27,904.66
36124,36124,Debit Card,2023-08-05,1769.75
36125,36125,Credit Card,2024-01-16,950.78
36126,36126,Mobile Money,2023-04-08,282.91
36127,36127,PayPal,2023-10-05,748.73
36128,36128,PayPal,2023-02-23,282.72
36129,36129,Mobile Money,2024-04-04,687.55
36130,36130,PayPal,2023-01-02,727.44
36131,36131,Credit Card,2022-10-10,354.01
36132,36132,PayPal,2024-02-29,997.47
36133,36133,Bank Transfer,2022-11-10,1042.22
36134,36134,Mobile Money,2024-07-25,868.57
36135,36135,Mobile Money,2023-12-08,596.3
36136,36136,PayPal,2023-09-17,182.81
36137,36137,Credit Card,2022-08-04,89.14
36138,36138,Mobile Money,2023-08-24,1232.03
36139,36139,Bank Transfer,2023-02-03,78.09
36140,36140,Credit Card,2022-12-03,191.37
36141,36141,Debit Card,2022-12-07,171.57
36142,36142,Mobile Money,2022-10-20,1372.99
36143,36143,PayPal,2022-07-05,505.65
36144,36144,Bank Transfer,2023-08-26,2529.18
36145,36145,Bank Transfer,2022-11-14,495.47
36146,36146,Debit Card,2023-12-01,415.1
36147,36147,Credit Card,2022-07-29,1912.6
36148,36148,Debit Card,2023-10-28,331.1
36149,36149,Mobile Money,2023-02-05,988.93
36150,36150,Bank Transfer,2023-10-26,936.61
36151,36151,Bank Transfer,2023-09-15,1599.24
36152,36152,Debit Card,2024-08-21,381.48
36153,36153,PayPal,2023-11-30,568.61
36154,36154,PayPal,2024-02-22,1297.36
36155,36155,Mobile Money,2024-05-05,1474.31
36156,36156,Credit Card,2024-06-20,2433.25
36157,36157,Bank Transfer,2023-12-24,1517.87
36158,36158,PayPal,2023-06-08,236.26
36159,36159,Debit Card,2022-09-01,2044.56
36160,36160,PayPal,2022-08-23,1177.04
36161,36161,Credit Card,2023-12-09,1488.05
36162,36162,PayPal,2023-11-20,264.81
36163,36163,Debit Card,2024-02-03,813.19
36164,36164,Bank Transfer,2023-06-10,2093.36
36165,36165,Credit Card,2023-11-09,2506.41
36166,36166,Debit Card,2022-07-14,481.57
36167,36167,PayPal,2022-10-14,2209.01
36168,36168,Credit Card,2023-06-26,1104.34
36169,36169,Debit Card,2024-01-22,977.53
36170,36170,Bank Transfer,2023-07-03,223.21
36171,36171,Bank Transfer,2022-08-08,112.35
36172,36172,Mobile Money,2022-10-29,162.95
36173,36173,PayPal,2022-12-22,530.6
36174,36174,Bank Transfer,2024-04-05,767.4
36175,36175,Mobile Money,2023-09-12,615.03
36176,36176,Mobile Money,2023-02-16,159.32
36177,36177,Debit Card,2024-02-27,1331.84
36178,36178,Bank Transfer,2024-03-20,242.86
36179,36179,Bank Transfer,2022-10-09,1856.33
36180,36180,Bank Transfer,2023-08-30,1538.24
36181,36181,Bank Transfer,2023-10-01,92.67
36182,36182,Mobile Money,2024-02-12,145.58
36183,36183,Debit Card,2024-09-02,719.69
36184,36184,Mobile Money,2023-09-06,883.86
36185,36185,Debit Card,2023-12-29,2502.92
36186,36186,PayPal,2022-11-16,478.56
36187,36187,PayPal,2023-10-06,470.01
36188,36188,Credit Card,2023-04-28,751.05
36189,36189,Mobile Money,2022-07-05,2702.91
36190,36190,Debit Card,2023-05-10,111.03
36191,36191,Bank Transfer,2022-08-13,2506.18
36192,36192,Credit Card,2023-08-17,775.1
36193,36193,PayPal,2023-05-07,2120.69
36194,36194,Bank Transfer,2024-08-02,320.62
36195,36195,Credit Card,2023-10-07,48.78
36196,36196,Debit Card,2024-03-01,516.1
36197,36197,Credit Card,2024-06-22,2639.69
36198,36198,Mobile Money,2022-10-10,286.76
36199,36199,Mobile Money,2023-03-09,1334.03
36200,36200,Credit Card,2022-08-02,808.76
36201,36201,Credit Card,2024-02-26,515.4
36202,36202,PayPal,2023-12-04,1486.97
36203,36203,Debit Card,2024-07-24,468.3
36204,36204,Debit Card,2024-04-08,674.64
36205,36205,PayPal,2023-11-30,1764.68
36206,36206,PayPal,2023-06-19,2193.73
36207,36207,Debit Card,2024-04-10,385.14
36208,36208,Bank Transfer,2022-11-05,213.54
36209,36209,Mobile Money,2024-07-03,423.57
36210,36210,PayPal,2022-11-07,158.83
36211,36211,Credit Card,2022-06-18,96.35
36212,36212,PayPal,2024-01-10,277.99
36213,36213,Bank Transfer,2022-07-07,50.95
36214,36214,Credit Card,2024-04-02,475.55
36215,36215,PayPal,2024-05-26,1407.79
36216,36216,Credit Card,2023-03-24,168.14
36217,36217,Debit Card,2022-08-17,1257.36
36218,36218,Mobile Money,2022-08-05,2255.85
36219,36219,Debit Card,2022-12-31,580.62
36220,36220,PayPal,2024-08-01,2041.46
36221,36221,Bank Transfer,2022-10-01,1124.57
36222,36222,Credit Card,2024-04-02,1037.11
36223,36223,PayPal,2024-03-26,56.83
36224,36224,Debit Card,2023-03-18,991.74
36225,36225,PayPal,2022-09-05,1241.26
36226,36226,Credit Card,2022-11-02,433.69
36227,36227,Mobile Money,2023-05-30,2261.84
36228,36228,PayPal,2022-10-15,1733.63
36229,36229,Debit Card,2023-10-02,479.24
36230,36230,Mobile Money,2024-07-26,104.13
36231,36231,Credit Card,2024-07-17,469.86
36232,36232,Credit Card,2022-09-24,398.05
36233,36233,PayPal,2024-04-03,488.33
36234,36234,Debit Card,2023-03-20,222.51
36235,36235,Credit Card,2023-11-13,892.31
36236,36236,Debit Card,2024-05-28,1419.26
36237,36237,Bank Transfer,2022-08-20,991.48
36238,36238,PayPal,2023-12-31,2416.0
36239,36239,PayPal,2023-04-26,2155.93
36240,36240,Debit Card,2023-12-29,463.06
36241,36241,PayPal,2024-01-23,485.24
36242,36242,Debit Card,2024-01-01,1279.02
36243,36243,Bank Transfer,2022-11-09,174.73
36244,36244,Debit Card,2023-03-03,452.36
36245,36245,Debit Card,2023-03-26,990.95
36246,36246,Mobile Money,2024-05-20,476.58
36247,36247,PayPal,2024-04-16,775.38
36248,36248,PayPal,2023-06-16,1263.05
36249,36249,Credit Card,2024-05-29,1806.23
36250,36250,Mobile Money,2023-07-06,1905.51
36251,36251,PayPal,2024-03-12,122.38
36252,36252,PayPal,2023-10-07,494.92
36253,36253,Debit Card,2023-08-17,1782.05
36254,36254,Bank Transfer,2023-07-15,1938.91
36255,36255,Mobile Money,2024-07-27,736.72
36256,36256,Bank Transfer,2023-06-15,248.82
36257,36257,Debit Card,2022-07-18,441.78
36258,36258,Mobile Money,2024-08-15,196.1
36259,36259,PayPal,2023-01-07,434.16
36260,36260,Debit Card,2023-11-30,571.18
36261,36261,PayPal,2024-02-17,262.77
36262,36262,Bank Transfer,2022-08-20,470.99
36263,36263,Bank Transfer,2023-10-02,116.28
36264,36264,Bank Transfer,2023-08-08,637.86
36265,36265,Mobile Money,2023-08-04,900.01
36266,36266,Credit Card,2024-03-01,718.0
36267,36267,Credit Card,2024-01-16,158.37
36268,36268,Credit Card,2022-10-21,1960.49
36269,36269,Mobile Money,2024-06-25,1058.39
36270,36270,Credit Card,2023-12-03,428.88
36271,36271,Mobile Money,2023-06-26,259.35
36272,36272,Debit Card,2024-06-11,339.54
36273,36273,Debit Card,2023-11-30,432.24
36274,36274,Mobile Money,2024-05-28,879.06
36275,36275,Debit Card,2024-07-07,760.86
36276,36276,PayPal,2023-08-03,937.41
36277,36277,Credit Card,2023-12-18,419.35
36278,36278,Credit Card,2022-11-02,207.21
36279,36279,Debit Card,2023-04-29,146.99
36280,36280,Bank Transfer,2023-01-22,198.1
36281,36281,Mobile Money,2023-03-10,465.85
36282,36282,Mobile Money,2023-07-18,157.83
36283,36283,Credit Card,2024-03-15,1499.89
36284,36284,Bank Transfer,2022-11-28,1442.01
36285,36285,Debit Card,2023-06-09,1110.43
36286,36286,Bank Transfer,2023-05-31,265.85
36287,36287,Debit Card,2022-12-22,1367.76
36288,36288,Debit Card,2022-06-11,145.06
36289,36289,Bank Transfer,2024-03-25,508.03
36290,36290,Mobile Money,2024-06-20,2218.65
36291,36291,Credit Card,2024-04-12,478.07
36292,36292,Debit Card,2024-07-03,582.09
36293,36293,Debit Card,2023-02-17,920.98
36294,36294,PayPal,2024-04-26,644.05
36295,36295,Debit Card,2024-05-19,274.71
36296,36296,Credit Card,2023-01-28,2140.28
36297,36297,PayPal,2022-06-16,70.75
36298,36298,Debit Card,2022-09-18,103.08
36299,36299,Bank Transfer,2023-06-03,185.9
36300,36300,Bank Transfer,2024-01-04,2585.27
36301,36301,Mobile Money,2023-03-22,398.9
36302,36302,PayPal,2024-04-28,235.73
36303,36303,Mobile Money,2022-09-22,785.66
36304,36304,Credit Card,2022-12-14,1856.03
36305,36305,Debit Card,2024-08-08,57.22
36306,36306,PayPal,2023-08-31,508.28
36307,36307,Credit Card,2023-05-01,292.51
36308,36308,Bank Transfer,2023-10-02,155.02
36309,36309,Credit Card,2023-02-20,959.38
36310,36310,Credit Card,2022-06-14,267.97
36311,36311,Debit Card,2023-08-31,451.14
36312,36312,Credit Card,2023-04-13,1280.88
36313,36313,Credit Card,2024-04-16,1643.03
36314,36314,Debit Card,2023-10-18,2504.85
36315,36315,Credit Card,2023-12-11,38.24
36316,36316,PayPal,2024-05-23,1005.94
36317,36317,Mobile Money,2022-09-25,221.12
36318,36318,PayPal,2024-05-29,256.21
36319,36319,Bank Transfer,2024-06-13,1827.77
36320,36320,PayPal,2022-06-25,750.88
36321,36321,PayPal,2024-05-16,2188.56
36322,36322,Debit Card,2022-08-16,2119.27
36323,36323,PayPal,2022-07-07,147.4
36324,36324,PayPal,2023-02-25,254.71
36325,36325,Credit Card,2023-08-16,1001.76
36326,36326,Bank Transfer,2023-07-06,67.29
36327,36327,Bank Transfer,2024-03-20,337.67
36328,36328,Bank Transfer,2022-09-29,307.13
36329,36329,PayPal,2023-05-07,605.97
36330,36330,Debit Card,2023-05-14,1237.71
36331,36331,PayPal,2023-06-05,190.83
36332,36332,PayPal,2023-12-28,418.65
36333,36333,Bank Transfer,2023-02-05,1727.96
36334,36334,Debit Card,2023-11-03,2032.81
36335,36335,Mobile Money,2023-07-30,810.47
36336,36336,Mobile Money,2023-09-05,350.29
36337,36337,Mobile Money,2024-02-16,186.43
36338,36338,Credit Card,2022-06-03,384.3
36339,36339,Bank Transfer,2024-02-02,149.36
36340,36340,Credit Card,2022-10-13,1590.26
36341,36341,Mobile Money,2022-08-11,1448.16
36342,36342,Mobile Money,2022-09-22,490.92
36343,36343,Bank Transfer,2024-08-11,1516.26
36344,36344,Debit Card,2023-12-04,1818.14
36345,36345,Credit Card,2023-06-21,861.29
36346,36346,PayPal,2023-04-26,36.5
36347,36347,Mobile Money,2023-08-15,434.24
36348,36348,Mobile Money,2022-06-13,1553.66
36349,36349,Credit Card,2024-03-05,986.27
36350,36350,Mobile Money,2024-03-30,830.04
36351,36351,Credit Card,2024-01-11,66.65
36352,36352,Bank Transfer,2024-01-25,261.1
36353,36353,Credit Card,2024-05-18,1027.17
36354,36354,Mobile Money,2023-03-12,2583.05
36355,36355,PayPal,2024-05-03,1199.26
36356,36356,Mobile Money,2024-05-18,599.56
36357,36357,Credit Card,2022-07-19,229.07
36358,36358,Bank Transfer,2022-08-15,1483.43
36359,36359,Credit Card,2023-12-23,307.82
36360,36360,PayPal,2023-03-29,1564.54
36361,36361,PayPal,2024-02-04,1148.37
36362,36362,Debit Card,2023-07-26,912.56
36363,36363,Mobile Money,2024-04-26,92.6
36364,36364,Mobile Money,2023-10-16,191.95
36365,36365,Debit Card,2024-01-29,120.84
36366,36366,Credit Card,2023-09-18,501.51
36367,36367,Mobile Money,2023-09-12,378.2
36368,36368,Mobile Money,2024-01-24,298.52
36369,36369,Debit Card,2023-03-13,961.39
36370,36370,PayPal,2023-09-26,2528.3
36371,36371,Mobile Money,2022-11-29,1543.55
36372,36372,PayPal,2022-10-15,239.74
36373,36373,Bank Transfer,2023-01-22,1420.96
36374,36374,Bank Transfer,2023-03-07,383.79
36375,36375,PayPal,2022-07-14,1325.62
36376,36376,Credit Card,2022-07-07,759.87
36377,36377,Bank Transfer,2024-05-21,84.69
36378,36378,Bank Transfer,2022-11-21,491.56
36379,36379,Bank Transfer,2022-06-22,162.24
36380,36380,Credit Card,2023-04-11,1280.43
36381,36381,Bank Transfer,2022-11-25,1008.51
36382,36382,Credit Card,2024-03-29,1653.01
36383,36383,Credit Card,2023-09-16,47.68
36384,36384,Bank Transfer,2022-10-29,155.0
36385,36385,Debit Card,2023-09-05,281.73
36386,36386,PayPal,2023-10-12,760.16
36387,36387,PayPal,2023-11-29,585.21
36388,36388,Mobile Money,2024-07-28,499.25
36389,36389,PayPal,2022-11-17,1130.09
36390,36390,Credit Card,2023-08-11,323.54
36391,36391,PayPal,2024-07-21,1375.99
36392,36392,Credit Card,2022-07-13,1900.53
36393,36393,Debit Card,2024-02-22,1411.91
36394,36394,Bank Transfer,2024-01-10,816.95
36395,36395,Mobile Money,2023-12-24,50.82
36396,36396,Bank Transfer,2023-02-17,903.43
36397,36397,PayPal,2024-09-13,878.97
36398,36398,Mobile Money,2022-08-12,200.64
36399,36399,Credit Card,2024-03-12,267.65
36400,36400,Mobile Money,2022-12-08,2526.79
36401,36401,Credit Card,2024-07-31,474.42
36402,36402,Debit Card,2023-10-31,29.19
36403,36403,PayPal,2024-03-28,952.43
36404,36404,Mobile Money,2024-08-15,41.56
36405,36405,Bank Transfer,2024-06-23,488.66
36406,36406,PayPal,2023-03-07,180.63
36407,36407,Debit Card,2022-07-10,629.63
36408,36408,PayPal,2024-03-05,24.89
36409,36409,Debit Card,2023-10-08,70.49
36410,36410,Credit Card,2024-06-02,476.15
36411,36411,PayPal,2023-05-13,443.43
36412,36412,Mobile Money,2024-05-28,971.79
36413,36413,Debit Card,2024-08-10,457.43
36414,36414,Mobile Money,2024-05-10,284.35
36415,36415,Debit Card,2023-11-27,46.35
36416,36416,Bank Transfer,2023-04-21,124.41
36417,36417,PayPal,2023-12-29,829.33
36418,36418,Mobile Money,2022-10-14,590.04
36419,36419,Debit Card,2024-01-25,1662.56
36420,36420,Mobile Money,2024-05-28,1591.85
36421,36421,Bank Transfer,2022-06-14,142.02
36422,36422,PayPal,2023-08-13,33.75
36423,36423,Mobile Money,2023-12-25,121.23
36424,36424,Bank Transfer,2023-04-01,1117.08
36425,36425,Bank Transfer,2023-02-16,558.72
36426,36426,Debit Card,2024-05-08,711.87
36427,36427,Credit Card,2023-03-10,472.1
36428,36428,Bank Transfer,2022-07-02,1016.56
36429,36429,Credit Card,2023-08-21,248.75
36430,36430,Debit Card,2022-11-19,228.27
36431,36431,Bank Transfer,2024-02-11,356.18
36432,36432,Bank Transfer,2023-03-29,366.91
36433,36433,Debit Card,2022-10-18,495.92
36434,36434,Credit Card,2024-07-12,1259.11
36435,36435,Bank Transfer,2024-06-21,343.93
36436,36436,Credit Card,2023-11-10,53.68
36437,36437,Credit Card,2024-03-26,357.86
36438,36438,Bank Transfer,2024-02-14,1951.93
36439,36439,PayPal,2022-09-27,54.16
36440,36440,Bank Transfer,2022-11-14,1395.07
36441,36441,Mobile Money,2024-08-01,1255.62
36442,36442,Debit Card,2023-11-21,533.08
36443,36443,Credit Card,2024-07-27,567.8
36444,36444,Credit Card,2023-12-07,633.82
36445,36445,PayPal,2024-08-11,295.26
36446,36446,Mobile Money,2024-04-25,435.51
36447,36447,PayPal,2023-02-24,93.85
36448,36448,Debit Card,2023-03-18,37.66
36449,36449,Mobile Money,2023-06-18,1653.98
36450,36450,PayPal,2024-03-09,28.75
36451,36451,Mobile Money,2024-06-19,269.41
36452,36452,Mobile Money,2023-11-25,250.4
36453,36453,Bank Transfer,2023-10-07,487.19
36454,36454,Debit Card,2023-09-21,1054.36
36455,36455,Bank Transfer,2024-01-16,650.61
36456,36456,Credit Card,2023-04-09,239.46
36457,36457,Bank Transfer,2023-08-23,527.45
36458,36458,Credit Card,2023-04-12,801.49
36459,36459,Mobile Money,2023-09-19,261.38
36460,36460,Credit Card,2023-03-25,131.84
36461,36461,PayPal,2023-02-18,529.33
36462,36462,PayPal,2024-07-29,1053.24
36463,36463,Debit Card,2023-07-06,403.09
36464,36464,PayPal,2023-01-30,560.28
36465,36465,Debit Card,2023-04-15,604.83
36466,36466,PayPal,2024-02-21,89.55
36467,36467,Mobile Money,2023-05-31,1572.86
36468,36468,Debit Card,2022-08-25,216.84
36469,36469,Mobile Money,2023-09-18,917.05
36470,36470,Bank Transfer,2024-06-21,465.66
36471,36471,Mobile Money,2023-06-30,452.73
36472,36472,Debit Card,2023-03-17,805.02
36473,36473,Debit Card,2022-11-03,1421.37
36474,36474,Debit Card,2024-03-03,947.49
36475,36475,Bank Transfer,2024-01-19,2388.95
36476,36476,Credit Card,2023-06-27,492.36
36477,36477,PayPal,2023-02-18,1334.84
36478,36478,Debit Card,2023-04-19,1697.77
36479,36479,PayPal,2024-09-04,678.15
36480,36480,Debit Card,2023-10-26,471.42
36481,36481,Mobile Money,2024-03-29,1804.17
36482,36482,Mobile Money,2024-06-15,815.99
36483,36483,Bank Transfer,2022-06-12,1061.3
36484,36484,Mobile Money,2024-03-05,1656.22
36485,36485,Credit Card,2024-03-20,1644.65
36486,36486,Debit Card,2023-05-25,181.77
36487,36487,Mobile Money,2023-03-06,867.35
36488,36488,PayPal,2022-08-12,821.69
36489,36489,Mobile Money,2023-06-30,251.3
36490,36490,Bank Transfer,2024-02-13,763.28
36491,36491,Debit Card,2023-03-19,1345.57
36492,36492,Mobile Money,2023-10-17,749.6
36493,36493,PayPal,2023-03-19,426.53
36494,36494,Credit Card,2024-03-09,517.83
36495,36495,Bank Transfer,2024-07-08,157.23
36496,36496,PayPal,2023-01-17,1133.57
36497,36497,Mobile Money,2023-11-17,249.98
36498,36498,PayPal,2024-08-26,1200.72
36499,36499,PayPal,2023-08-15,1104.24
36500,36500,Credit Card,2022-12-10,1955.78
36501,36501,Debit Card,2023-09-14,27.5
36502,36502,Bank Transfer,2024-04-24,361.35
36503,36503,PayPal,2024-08-05,1111.57
36504,36504,Mobile Money,2023-05-03,44.32
36505,36505,Debit Card,2022-12-27,73.7
36506,36506,Bank Transfer,2022-09-10,603.31
36507,36507,Debit Card,2022-07-02,256.17
36508,36508,Bank Transfer,2023-04-25,448.82
36509,36509,PayPal,2023-03-27,415.9
36510,36510,Debit Card,2024-05-11,508.97
36511,36511,Bank Transfer,2023-02-15,1088.96
36512,36512,Bank Transfer,2022-09-27,1285.92
36513,36513,Credit Card,2022-08-29,1922.72
36514,36514,Mobile Money,2024-05-08,204.51
36515,36515,PayPal,2023-01-29,567.57
36516,36516,Bank Transfer,2024-07-15,2153.9
36517,36517,Mobile Money,2024-05-12,1606.83
36518,36518,Mobile Money,2024-08-27,899.33
36519,36519,Mobile Money,2024-03-12,1157.04
36520,36520,Credit Card,2023-04-11,1199.76
36521,36521,PayPal,2024-06-26,208.21
36522,36522,Debit Card,2023-11-04,1079.7
36523,36523,PayPal,2022-12-11,628.57
36524,36524,Bank Transfer,2024-03-27,1000.28
36525,36525,Bank Transfer,2022-08-08,126.65
36526,36526,Bank Transfer,2023-03-20,1175.42
36527,36527,Debit Card,2024-07-21,1908.57
36528,36528,Credit Card,2023-12-26,487.37
36529,36529,PayPal,2024-07-28,917.75
36530,36530,Debit Card,2024-05-30,1335.51
36531,36531,Debit Card,2022-11-08,35.16
36532,36532,Credit Card,2023-11-28,2128.78
36533,36533,Mobile Money,2024-01-28,1505.87
36534,36534,PayPal,2023-08-03,813.29
36535,36535,Debit Card,2023-10-04,225.87
36536,36536,Credit Card,2024-03-25,695.53
36537,36537,Bank Transfer,2023-11-20,231.59
36538,36538,Mobile Money,2023-08-18,349.07
36539,36539,Bank Transfer,2024-05-31,675.77
36540,36540,PayPal,2023-10-27,984.58
36541,36541,PayPal,2022-11-14,972.09
36542,36542,Bank Transfer,2023-05-31,1230.91
36543,36543,Debit Card,2024-06-15,1527.61
36544,36544,Bank Transfer,2022-08-21,510.04
36545,36545,PayPal,2023-03-22,1374.2
36546,36546,Debit Card,2023-05-12,1415.46
36547,36547,Bank Transfer,2022-09-25,831.49
36548,36548,Debit Card,2024-01-06,222.84
36549,36549,Bank Transfer,2024-03-16,989.86
36550,36550,Debit Card,2024-04-06,1533.26
36551,36551,Credit Card,2022-08-07,1170.61
36552,36552,Bank Transfer,2022-11-06,1510.21
36553,36553,Debit Card,2024-03-24,19.87
36554,36554,Mobile Money,2023-05-15,242.7
36555,36555,Credit Card,2023-11-30,893.46
36556,36556,PayPal,2023-02-03,466.03
36557,36557,Debit Card,2024-07-19,671.13
36558,36558,PayPal,2023-11-19,488.71
36559,36559,Mobile Money,2023-08-10,622.0
36560,36560,Debit Card,2022-06-29,1474.76
36561,36561,PayPal,2023-01-04,218.5
36562,36562,Credit Card,2024-01-06,370.16
36563,36563,Credit Card,2024-05-23,2456.38
36564,36564,Debit Card,2024-03-19,438.62
36565,36565,Bank Transfer,2023-10-09,113.42
36566,36566,PayPal,2022-08-22,2449.63
36567,36567,Bank Transfer,2023-07-23,155.18
36568,36568,Mobile Money,2023-10-11,1665.03
36569,36569,PayPal,2024-04-23,825.94
36570,36570,Bank Transfer,2023-04-19,445.01
36571,36571,Bank Transfer,2023-09-07,129.96
36572,36572,Debit Card,2022-10-11,1436.86
36573,36573,Bank Transfer,2022-07-30,1086.36
36574,36574,Bank Transfer,2024-03-11,647.6
36575,36575,Bank Transfer,2023-09-23,787.53
36576,36576,Credit Card,2023-08-30,745.14
36577,36577,PayPal,2023-06-25,111.92
36578,36578,PayPal,2023-09-16,1120.33
36579,36579,Bank Transfer,2023-11-26,244.11
36580,36580,Mobile Money,2023-12-27,1160.89
36581,36581,Bank Transfer,2022-09-09,2336.45
36582,36582,Debit Card,2023-01-09,760.65
